x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,year,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_trans,quantity,concat_table_notes_text,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2008-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,16581,,923,16581,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2008-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,630700,,923,630700,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,Estimates.,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),2008-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2000,,923,2000,*
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2008-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,,923,40000,*
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2008-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5000,,923,5000,*
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,,923,40000,*
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5000,,923,5000,*
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,200,,923,200,*
57.386461999999995,22.050248,Production,"magnesium metal, primary",Nil (nothing produced),,Oman,,A,OM,Magnesium,Normal Value,OMN,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,57.386462,,,163,22.050248,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,128.000000,,,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
69.217179,48.473662,Production,"magnesium metal, primary",,Estimates.|Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21000,,923,21000,*|b
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,19405,,923,19405,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,Estimates.,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2000,,923,2000,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,525600,,923,525600,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,12120,,923,12120,
102.186548,4.029745,Production,"magnesium metal, primary",Nil (nothing produced),,Malaysia,,A,MY,Magnesium,Normal Value,MYS,"Magnesium, primary metal",tonnes (metric),2009-01-01 00:00:00,102.186548,,,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,23309,,923,23309,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15461,,923,15461,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,650800,,923,650800,
69.217179,48.473662,Production,"magnesium metal, primary",,Estimates.|Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21000,,923,21000,*|b
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,Estimates.,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2000,,923,2000,*
102.186548,4.029745,Production,"magnesium metal, primary",,,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,102.186548,,,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,100,,923,100,
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,128.000000,,,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,,923,40000,*
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5000,,923,5000,*
57.386461999999995,22.050248,Production,"magnesium metal, primary",Nil (nothing produced),,Oman,,A,OM,Magnesium,Normal Value,OMN,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,57.386462,,,163,22.050248,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),2010-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,200,,923,200,*
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,200,,923,200,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,674900,,923,674900,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,26284,,923,26284,
69.217179,48.473662,Production,"magnesium metal, primary",,Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21400,,923,21400,b
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13517,,923,13517,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,,923,40000,*
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,Estimates.,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2000,,923,2000,*
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,128.000000,,,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
102.186548,4.029745,Production,"magnesium metal, primary",,,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,102.186548,,,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,600,,923,600,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2011-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5000,,923,5000,*
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,16000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,16000,*
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,79.282538,,1|2,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,200,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,200,*
102.186548,4.029745,Production,"magnesium metal, primary",Nil (nothing produced),,Malaysia,,A,MY,Magnesium,Normal Value,MYS,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,-----,
128.0,36.0,Production,"magnesium metal, primary",,Estimates.,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,2500,*
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13798,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,13798,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,27292,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,27292,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,40000,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2012-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,698200,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,698200,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2013-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,40000,*
128.0,36.0,Production,"magnesium metal, primary",,Estimates.,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2013-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,7500,*
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2013-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13970,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,13970,
102.186548,4.029745,Production,"magnesium metal, primary",,Estimates.,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2013-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,650,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,650,*
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2013-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,27399,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,27399,
