mineral,stage,hs_code_queried,hs_description,period,reporterCode,reporterISO,reporterDesc,partnerCode,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,cifvalue,fobvalue
nickel,primary,260400,Nickel ores and concentrates,2014,540,NCL,New Caledonia,0,W00,World,X,Export,260400,Nickel ores and concentrates,264755494.0,5322958758.0,,5322958758.0,kg,,264755494.0
nickel,primary,260400,Nickel ores and concentrates,2014,540,NCL,New Caledonia,36,AUS,Australia,X,Export,260400,Nickel ores and concentrates,65037958.0,2042252685.0,,2042252685.0,kg,,65037958.0
nickel,primary,260400,Nickel ores and concentrates,2014,540,NCL,New Caledonia,251,FRA,France,X,Export,260400,Nickel ores and concentrates,22.0,11.0,,11.0,kg,,22.0
nickel,primary,260400,Nickel ores and concentrates,2014,540,NCL,New Caledonia,392,JPN,Japan,X,Export,260400,Nickel ores and concentrates,103682876.0,1622094062.0,,1622094062.0,kg,,103682876.0
nickel,primary,260400,Nickel ores and concentrates,2014,540,NCL,New Caledonia,410,KOR,Rep. of Korea,X,Export,260400,Nickel ores and concentrates,96034637.0,1658612000.0,,1658612000.0,kg,,96034637.0
nickel,primary,260400,Nickel ores and concentrates,2014,566,NGA,Nigeria,0,W00,World,X,Export,260400,Nickel ores and concentrates,96880.0,79307.0,,79307.0,kg,,96880.0
nickel,primary,260400,Nickel ores and concentrates,2014,566,NGA,Nigeria,156,CHN,China,X,Export,260400,Nickel ores and concentrates,96880.0,79307.0,,79307.0,kg,,96880.0
nickel,primary,260400,Nickel ores and concentrates,2014,579,NOR,Norway,0,W00,World,X,Export,260400,Nickel ores and concentrates,2950507.0,8129339.0,,8129339.0,kg,,2950507.0
nickel,primary,260400,Nickel ores and concentrates,2014,579,NOR,Norway,246,FIN,Finland,X,Export,260400,Nickel ores and concentrates,2950507.0,8129339.0,,8129339.0,kg,,2950507.0
nickel,primary,260400,Nickel ores and concentrates,2014,586,PAK,Pakistan,0,W00,World,X,Export,260400,Nickel ores and concentrates,18259.0,21000.0,,21000.0,kg,,18259.0
nickel,primary,260400,Nickel ores and concentrates,2014,586,PAK,Pakistan,56,BEL,Belgium,X,Export,260400,Nickel ores and concentrates,18259.0,21000.0,,21000.0,kg,,18259.0
nickel,primary,260400,Nickel ores and concentrates,2014,608,PHL,Philippines,0,W00,World,X,Export,260400,Nickel ores and concentrates,1717376482.0,43863683425.0,,43863683425.0,kg,,1717376482.0
nickel,primary,260400,Nickel ores and concentrates,2014,608,PHL,Philippines,36,AUS,Australia,X,Export,260400,Nickel ores and concentrates,26117414.0,752000000.0,,752000000.0,kg,,26117414.0
nickel,primary,260400,Nickel ores and concentrates,2014,608,PHL,Philippines,156,CHN,China,X,Export,260400,Nickel ores and concentrates,1550813249.0,40113262935.0,,40113262935.0,kg,,1550813249.0
nickel,primary,260400,Nickel ores and concentrates,2014,608,PHL,Philippines,344,HKG,"China, Hong Kong SAR",X,Export,260400,Nickel ores and concentrates,1050000.0,50000000.0,,50000000.0,kg,,1050000.0
nickel,primary,260400,Nickel ores and concentrates,2014,608,PHL,Philippines,392,JPN,Japan,X,Export,260400,Nickel ores and concentrates,139395819.0,2948420490.0,,2948420490.0,kg,,139395819.0
nickel,primary,260400,Nickel ores and concentrates,2014,620,PRT,Portugal,0,W00,World,X,Export,260400,Nickel ores and concentrates,976.0,78.0,,78.0,kg,,976.0
nickel,primary,260400,Nickel ores and concentrates,2014,620,PRT,Portugal,724,ESP,Spain,X,Export,260400,Nickel ores and concentrates,976.0,78.0,,78.0,kg,,976.0
nickel,primary,260400,Nickel ores and concentrates,2014,643,RUS,Russian Federation,0,W00,World,X,Export,260400,Nickel ores and concentrates,196458.0,39751.0,,39751.0,kg,,196458.0
nickel,primary,260400,Nickel ores and concentrates,2014,643,RUS,Russian Federation,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,196458.0,39751.0,,39751.0,kg,,196458.0
nickel,primary,260400,Nickel ores and concentrates,2014,646,RWA,Rwanda,0,W00,World,X,Export,260400,Nickel ores and concentrates,602.653,730.0,0.0,730.0,kg,603.306,602.653
nickel,primary,260400,Nickel ores and concentrates,2014,646,RWA,Rwanda,528,NLD,Netherlands,X,Export,260400,Nickel ores and concentrates,602.653,730.0,0.0,730.0,kg,603.306,602.653
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,0,W00,World,M,Import,260400,Nickel ores and concentrates,34229175.0,2458840.0,,2458840.0,kg,34229175.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,22089641.0,1790355.0,,1790355.0,kg,22089641.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,40,AUT,Austria,M,Import,260400,Nickel ores and concentrates,352811.0,24000.0,,24000.0,kg,352811.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,156,CHN,China,M,Import,260400,Nickel ores and concentrates,11373585.0,576000.0,,576000.0,kg,11373585.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,246,FIN,Finland,M,Import,260400,Nickel ores and concentrates,261.0,10.0,,10.0,kg,261.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,410,KOR,Rep. of Korea,M,Import,260400,Nickel ores and concentrates,260959.0,18434.0,,18434.0,kg,260959.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,458,MYS,Malaysia,M,Import,260400,Nickel ores and concentrates,107726.0,29144.0,,29144.0,kg,107726.0,
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,490,S19,"Other Asia, nes",M,Import,260400,Nickel ores and concentrates,44192.0,20897.0,,20897.0,kg,44192.0,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,0,W00,World,M,Import,260400,Nickel ores and concentrates,66550.56,101500.0,,101500.0,kg,66550.56,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,11796.569,20460.0,,20460.0,kg,11796.569,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,156,CHN,China,M,Import,260400,Nickel ores and concentrates,3144.594,280.0,,280.0,kg,3144.594,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,458,MYS,Malaysia,M,Import,260400,Nickel ores and concentrates,4142.777,20620.0,,20620.0,kg,4142.777,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,764,THA,Thailand,M,Import,260400,Nickel ores and concentrates,42446.485,60060.0,,60060.0,kg,42446.485,
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,842,USA,USA,M,Import,260400,Nickel ores and concentrates,5020.136,80.0,,80.0,kg,5020.136,
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,0,W00,World,M,Import,260400,Nickel ores and concentrates,860013.0,,,,N/A,860013.0,
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,6039.0,,,,N/A,6039.0,
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,251,FRA,France,M,Import,260400,Nickel ores and concentrates,552024.0,,,,N/A,552024.0,
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,392,JPN,Japan,M,Import,260400,Nickel ores and concentrates,301950.0,,,,N/A,301950.0,
nickel,primary,260400,Nickel ores and concentrates,2014,705,SVN,Slovenia,0,W00,World,M,Import,260400,Nickel ores and concentrates,545.0,1.0,,1.0,kg,545.0,
nickel,primary,260400,Nickel ores and concentrates,2014,705,SVN,Slovenia,490,S19,"Other Asia, nes",M,Import,260400,Nickel ores and concentrates,545.0,1.0,,1.0,kg,545.0,
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,0,W00,World,M,Import,260400,Nickel ores and concentrates,17000.114,37893.03,0.0,37893.03,kg,,17000.114
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,72,BWA,Botswana,M,Import,260400,Nickel ores and concentrates,127.3,1948.32,0.0,1948.32,kg,,127.3
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,246,FIN,Finland,M,Import,260400,Nickel ores and concentrates,26.252,43.0,0.0,43.0,kg,,26.252
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,251,FRA,France,M,Import,260400,Nickel ores and concentrates,3474.118,162.0,0.0,162.0,kg,,3474.118
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,716,ZWE,Zimbabwe,M,Import,260400,Nickel ores and concentrates,5994.226,34000.0,0.0,34000.0,kg,,5994.226
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,834,TZA,United Rep. of Tanzania,M,Import,260400,Nickel ores and concentrates,114.588,269.2,0.0,269.2,kg,,114.588
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,839,XX ,Special Categories,M,Import,260400,Nickel ores and concentrates,450.431,306.51,0.0,306.51,kg,,450.431
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,894,ZMB,Zambia,M,Import,260400,Nickel ores and concentrates,6813.199,1164.0,0.0,1164.0,kg,,6813.199
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,0,W00,World,X,Export,260400,Nickel ores and concentrates,23805.0,41000.0,,41000.0,kg,,23805.0
nickel,primary,260400,Nickel ores and concentrates,2014,699,IND,India,156,CHN,China,X,Export,260400,Nickel ores and concentrates,23805.0,41000.0,,41000.0,kg,,23805.0
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,0,W00,World,X,Export,260400,Nickel ores and concentrates,994085.328,527510.0,,527510.0,kg,,994085.328
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,144,LKA,Sri Lanka,X,Export,260400,Nickel ores and concentrates,32121.297,3390.0,,3390.0,kg,,32121.297
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,156,CHN,China,X,Export,260400,Nickel ores and concentrates,428524.811,292120.0,,292120.0,kg,,428524.811
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,197464.208,24250.0,,24250.0,kg,,197464.208
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,392,JPN,Japan,X,Export,260400,Nickel ores and concentrates,4658.247,10.0,,10.0,kg,,4658.247
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,410,KOR,Rep. of Korea,X,Export,260400,Nickel ores and concentrates,253721.686,179920.0,,179920.0,kg,,253721.686
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,608,PHL,Philippines,X,Export,260400,Nickel ores and concentrates,10639.977,9220.0,,9220.0,kg,,10639.977
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,699,IND,India,X,Export,260400,Nickel ores and concentrates,62670.367,17170.0,,17170.0,kg,,62670.367
nickel,primary,260400,Nickel ores and concentrates,2014,702,SGP,Singapore,704,VNM,Viet Nam,X,Export,260400,Nickel ores and concentrates,4284.735,1430.0,,1430.0,kg,,4284.735
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,0,W00,World,X,Export,260400,Nickel ores and concentrates,87278229.0,71446997.0,,71446997.0,kg,,87278229.0
nickel,primary,260400,Nickel ores and concentrates,2014,704,VNM,Viet Nam,156,CHN,China,X,Export,260400,Nickel ores and concentrates,87278229.0,71446997.0,,71446997.0,kg,,87278229.0
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,0,W00,World,X,Export,260400,Nickel ores and concentrates,2871108.405,1787633.95,0.0,1787633.95,kg,,2871108.405
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,72,BWA,Botswana,X,Export,260400,Nickel ores and concentrates,2773515.311,1752103.0,0.0,1752103.0,kg,,2773515.311
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,156,CHN,China,X,Export,260400,Nickel ores and concentrates,5414.009,2422.0,0.0,2422.0,kg,,5414.009
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,180,COD,Dem. Rep. of the Congo,X,Export,260400,Nickel ores and concentrates,123.984,4.95,0.0,4.95,kg,,123.984
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,82482.762,23000.0,0.0,23000.0,kg,,82482.762
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,344,HKG,"China, Hong Kong SAR",X,Export,260400,Nickel ores and concentrates,9218.627,10082.0,0.0,10082.0,kg,,9218.627
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,752,SWE,Sweden,X,Export,260400,Nickel ores and concentrates,18.423,12.0,0.0,12.0,kg,,18.423
nickel,primary,260400,Nickel ores and concentrates,2014,710,ZAF,South Africa,834,TZA,United Rep. of Tanzania,X,Export,260400,Nickel ores and concentrates,335.29,10.0,0.0,10.0,kg,,335.29
nickel,primary,260400,Nickel ores and concentrates,2014,716,ZWE,Zimbabwe,0,W00,World,X,Export,260400,Nickel ores and concentrates,356762044.58,183789347.45,0.0,183789347.45,kg,,356762044.58
nickel,primary,260400,Nickel ores and concentrates,2014,716,ZWE,Zimbabwe,72,BWA,Botswana,X,Export,260400,Nickel ores and concentrates,2957332.77,3876983.0,0.0,3876983.0,kg,,2957332.77
nickel,primary,260400,Nickel ores and concentrates,2014,716,ZWE,Zimbabwe,710,ZAF,South Africa,X,Export,260400,Nickel ores and concentrates,351478211.01,179296656.45,0.0,179296656.45,kg,,351478211.01
nickel,primary,260400,Nickel ores and concentrates,2014,716,ZWE,Zimbabwe,839,XX ,Special Categories,X,Export,260400,Nickel ores and concentrates,2326500.8,615708.0,0.0,615708.0,kg,,2326500.8
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,0,W00,World,M,Import,260400,Nickel ores and concentrates,11609736.803,,0.0,0.0,N/A,11609736.803,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,251,FRA,France,M,Import,260400,Nickel ores and concentrates,476139.099,385400.0,0.0,385400.0,kg,476139.099,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,119132.992,,0.0,0.0,N/A,119132.992,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,380,ITA,Italy,M,Import,260400,Nickel ores and concentrates,10505564.439,9947000.0,0.0,9947000.0,kg,10505564.439,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,528,NLD,Netherlands,M,Import,260400,Nickel ores and concentrates,67082.977,25000.0,0.0,25000.0,kg,67082.977,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,620,PRT,Portugal,M,Import,260400,Nickel ores and concentrates,441730.42,1061130.0,0.0,1061130.0,kg,441730.42,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,699,IND,India,M,Import,260400,Nickel ores and concentrates,86.876,3.0,0.0,3.0,kg,86.876,
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,0,W00,World,X,Export,260400,Nickel ores and concentrates,119771696.063,133394557.6,0.0,133394557.6,kg,,119771696.063
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,156,CHN,China,X,Export,260400,Nickel ores and concentrates,119457589.553,133228014.0,0.0,133228014.0,kg,,119457589.553
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,192,CUB,Cuba,X,Export,260400,Nickel ores and concentrates,2326.181,5.6,0.0,5.6,kg,,2326.181
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,270,GMB,Gambia,X,Export,260400,Nickel ores and concentrates,115.501,5.0,0.0,5.0,kg,,115.501
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,301600.217,166529.0,0.0,166529.0,kg,,301600.217
nickel,primary,260400,Nickel ores and concentrates,2014,724,ESP,Spain,376,ISR,Israel,X,Export,260400,Nickel ores and concentrates,10064.611,4.0,0.0,4.0,kg,,10064.611
nickel,primary,260400,Nickel ores and concentrates,2014,729,SDN,Sudan,0,W00,World,M,Import,260400,Nickel ores and concentrates,24.0,0.94,0.0,0.94,kg,24.0,
nickel,primary,260400,Nickel ores and concentrates,2014,729,SDN,Sudan,124,CAN,Canada,M,Import,260400,Nickel ores and concentrates,24.0,0.94,0.0,0.94,kg,24.0,
nickel,primary,260400,Nickel ores and concentrates,2014,748,SWZ,Eswatini,0,W00,World,M,Import,260400,Nickel ores and concentrates,38.321,150.0,0.0,150.0,kg,38.321,
nickel,primary,260400,Nickel ores and concentrates,2014,748,SWZ,Eswatini,710,ZAF,South Africa,M,Import,260400,Nickel ores and concentrates,38.321,150.0,0.0,150.0,kg,38.321,
nickel,primary,260400,Nickel ores and concentrates,2014,757,CHE,Switzerland,0,W00,World,M,Import,260400,Nickel ores and concentrates,563.793,23.514,0.0,23.514,kg,563.793,0.0
nickel,primary,260400,Nickel ores and concentrates,2014,757,CHE,Switzerland,246,FIN,Finland,M,Import,260400,Nickel ores and concentrates,14.204,10.0,0.0,10.0,kg,14.204,0.0
nickel,primary,260400,Nickel ores and concentrates,2014,757,CHE,Switzerland,528,NLD,Netherlands,M,Import,260400,Nickel ores and concentrates,238.192,2.0,0.0,2.0,kg,238.192,0.0
nickel,primary,260400,Nickel ores and concentrates,2014,757,CHE,Switzerland,724,ESP,Spain,M,Import,260400,Nickel ores and concentrates,132.207,5.514,0.0,5.514,kg,132.207,0.0
nickel,primary,260400,Nickel ores and concentrates,2014,757,CHE,Switzerland,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,179.19,6.0,0.0,6.0,kg,179.19,0.0
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,0,W00,World,M,Import,260400,Nickel ores and concentrates,109587.0,45050.0,,45050.0,kg,109587.0,
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,246,FIN,Finland,M,Import,260400,Nickel ores and concentrates,103760.0,5000.0,,5000.0,kg,103760.0,
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,392,JPN,Japan,M,Import,260400,Nickel ores and concentrates,1267.0,50.0,,50.0,kg,1267.0,
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,764,THA,Thailand,M,Import,260400,Nickel ores and concentrates,4560.0,40000.0,,40000.0,kg,4560.0,
nickel,primary,260400,Nickel ores and concentrates,2014,788,TUN,Tunisia,0,W00,World,M,Import,260400,Nickel ores and concentrates,184.0,7.0,,7.0,kg,184.0,
nickel,primary,260400,Nickel ores and concentrates,2014,788,TUN,Tunisia,156,CHN,China,M,Import,260400,Nickel ores and concentrates,53.0,1.0,,1.0,kg,53.0,
nickel,primary,260400,Nickel ores and concentrates,2014,788,TUN,Tunisia,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,131.0,6.0,,6.0,kg,131.0,
nickel,primary,260400,Nickel ores and concentrates,2014,752,SWE,Sweden,0,W00,World,X,Export,260400,Nickel ores and concentrates,26887.508,0.0,0.0,29314.495,kg,0.0,26887.508
nickel,primary,260400,Nickel ores and concentrates,2014,752,SWE,Sweden,392,JPN,Japan,X,Export,260400,Nickel ores and concentrates,26302.997,0.0,0.0,28677.223,kg,0.0,26302.997
nickel,primary,260400,Nickel ores and concentrates,2014,752,SWE,Sweden,792,TUR,Türkiye,X,Export,260400,Nickel ores and concentrates,584.511,0.0,0.0,637.272,kg,0.0,584.511
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,0,W00,World,X,Export,260400,Nickel ores and concentrates,332881.0,1279702.0,,1279702.0,kg,,332881.0
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,167194.0,439658.0,,439658.0,kg,,167194.0
nickel,primary,260400,Nickel ores and concentrates,2014,764,THA,Thailand,702,SGP,Singapore,X,Export,260400,Nickel ores and concentrates,165687.0,840044.0,,840044.0,kg,,165687.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,0,W00,World,M,Import,260400,Nickel ores and concentrates,899.0,141.0,0.0,141.0,kg,899.0,825.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,124,CAN,Canada,M,Import,260400,Nickel ores and concentrates,226.0,1.0,0.0,1.0,kg,226.0,225.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,752,SWE,Sweden,M,Import,260400,Nickel ores and concentrates,673.0,140.0,0.0,140.0,kg,673.0,600.0
nickel,primary,260400,Nickel ores and concentrates,2014,804,UKR,Ukraine,0,W00,World,M,Import,260400,Nickel ores and concentrates,76577601.0,1144579320.0,,1144579320.0,kg,76577601.0,
nickel,primary,260400,Nickel ores and concentrates,2014,804,UKR,Ukraine,320,GTM,Guatemala,M,Import,260400,Nickel ores and concentrates,64413813.0,974170420.0,,974170420.0,kg,64413813.0,
nickel,primary,260400,Nickel ores and concentrates,2014,804,UKR,Ukraine,360,IDN,Indonesia,M,Import,260400,Nickel ores and concentrates,12163787.0,170408900.0,,170408900.0,kg,12163787.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,0,W00,World,M,Import,260400,Nickel ores and concentrates,108447117.0,1473652247.0,,1473652247.0,kg,108447117.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,8,ALB,Albania,M,Import,260400,Nickel ores and concentrates,7140849.0,274332300.0,,274332300.0,kg,7140849.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,464.0,115.0,,115.0,kg,464.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,320,GTM,Guatemala,M,Import,260400,Nickel ores and concentrates,75101058.0,883137003.0,,883137003.0,kg,75101058.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,360,IDN,Indonesia,M,Import,260400,Nickel ores and concentrates,16010871.0,191991770.0,,191991770.0,kg,16010871.0,
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,792,TUR,Türkiye,M,Import,260400,Nickel ores and concentrates,10193876.0,124191059.0,,124191059.0,kg,10193876.0,
nickel,primary,260400,Nickel ores and concentrates,2014,818,EGY,Egypt,0,W00,World,M,Import,260400,Nickel ores and concentrates,137.0,3.0,,3.0,kg,137.0,
nickel,primary,260400,Nickel ores and concentrates,2014,818,EGY,Egypt,842,USA,USA,M,Import,260400,Nickel ores and concentrates,137.0,3.0,,3.0,kg,137.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,0,W00,World,M,Import,260400,Nickel ores and concentrates,32779.0,1489.0,,1489.0,kg,32779.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,392,JPN,Japan,M,Import,260400,Nickel ores and concentrates,1332.0,2.0,,2.0,kg,1332.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,508,MOZ,Mozambique,M,Import,260400,Nickel ores and concentrates,3689.0,880.0,,880.0,kg,3689.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,784,ARE,United Arab Emirates,M,Import,260400,Nickel ores and concentrates,3774.0,100.0,,100.0,kg,3774.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,792,TUR,Türkiye,M,Import,260400,Nickel ores and concentrates,2786.0,71.0,,71.0,kg,2786.0,
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,842,USA,USA,M,Import,260400,Nickel ores and concentrates,21197.0,436.0,,436.0,kg,21197.0,
nickel,primary,260400,Nickel ores and concentrates,2014,834,TZA,United Rep. of Tanzania,0,W00,World,M,Import,260400,Nickel ores and concentrates,1631.0,603.0,,603.0,kg,1631.0,
nickel,primary,260400,Nickel ores and concentrates,2014,834,TZA,United Rep. of Tanzania,380,ITA,Italy,M,Import,260400,Nickel ores and concentrates,893.0,83.0,,83.0,kg,893.0,
nickel,primary,260400,Nickel ores and concentrates,2014,834,TZA,United Rep. of Tanzania,699,IND,India,M,Import,260400,Nickel ores and concentrates,341.0,46.0,,46.0,kg,341.0,
nickel,primary,260400,Nickel ores and concentrates,2014,834,TZA,United Rep. of Tanzania,710,ZAF,South Africa,M,Import,260400,Nickel ores and concentrates,398.0,474.0,,474.0,kg,398.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,0,W00,World,M,Import,260400,Nickel ores and concentrates,275102.0,112513.0,,112513.0,kg,275102.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,56,BEL,Belgium,M,Import,260400,Nickel ores and concentrates,19588.0,4989.0,,4989.0,kg,19588.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,124,CAN,Canada,M,Import,260400,Nickel ores and concentrates,225471.0,70508.0,,70508.0,kg,225471.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,156,CHN,China,M,Import,260400,Nickel ores and concentrates,3883.0,220.0,,220.0,kg,3883.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,9373.0,6247.0,,6247.0,kg,9373.0,
nickel,primary,260400,Nickel ores and concentrates,2014,842,USA,USA,410,KOR,Rep. of Korea,M,Import,260400,Nickel ores and concentrates,16787.0,30549.0,,30549.0,kg,16787.0,
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,0,W00,World,X,Export,260400,Nickel ores and concentrates,7946165.0,163916472.0,0.0,163916472.0,kg,0.0,7946165.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,8,ALB,Albania,X,Export,260400,Nickel ores and concentrates,602.0,1600.0,0.0,1600.0,kg,0.0,602.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,156,CHN,China,X,Export,260400,Nickel ores and concentrates,1903471.0,27886600.0,0.0,27886600.0,kg,0.0,1903471.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,2092.0,28272.0,0.0,28272.0,kg,0.0,2092.0
nickel,primary,260400,Nickel ores and concentrates,2014,792,TUR,Türkiye,807,MKD,North Macedonia,X,Export,260400,Nickel ores and concentrates,6040000.0,136000000.0,0.0,136000000.0,kg,0.0,6040000.0
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,0,W00,World,X,Export,260400,Nickel ores and concentrates,1997.0,4360.0,,4360.0,kg,,1997.0
nickel,primary,260400,Nickel ores and concentrates,2014,807,MKD,North Macedonia,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,1997.0,4360.0,,4360.0,kg,,1997.0
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,0,W00,World,X,Export,260400,Nickel ores and concentrates,81445.0,2866.0,,2866.0,kg,,81445.0
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,156,CHN,China,X,Export,260400,Nickel ores and concentrates,51076.0,2472.0,,2472.0,kg,,51076.0
nickel,primary,260400,Nickel ores and concentrates,2014,826,GBR,United Kingdom,376,ISR,Israel,X,Export,260400,Nickel ores and concentrates,3379.0,8.0,,8.0,kg,,3379.0
