x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.|60% Mn.,Australia,Ferro-silico-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1974-01-01 00:00:00,-23.137734,,74,21573,,Production of ferro-alloys,871,21573,s|v
10.612941,45.366552,Production,ferro-alloys,Nil (nothing produced),,Italy,Ferro-silico-chrome,A,IT,,Normal Value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,0,,Production of ferro-alloys,869,-----,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-manganese,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,493836,,Production of ferro-alloys,863,493836,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1974-01-01 00:00:00,61.687074,,74,335764,,Production of ferro-alloys,863,335764,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1974-01-01 00:00:00,22.642556,,74,146015,,Production of ferro-alloys,863,146015,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-silico-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,10000,,Production of ferro-alloys,871,10000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-silico-chrome,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,29000,,Production of ferro-alloys,869,29000,
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-chrome,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1974-01-01 00:00:00,40.389544,,74,21326,,Production of ferro-alloys,861,21326,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1974-01-01 00:00:00,61.687074,,74,187443,,Production of ferro-alloys,871,187443,
-97.834383,39.139831,Production,ferro-alloys,,"Including ferro-boron and other complex boron additive alloys, ferro-molybdenum, ferro-tungsten, ferro-vanadium, spiegeleisen, ferro-zirconium and other miscellaneous alloys.",USA,Other ferro-alloys,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,61636,,Production of ferro-alloys,877,61636,q
164.564138,-20.661227999999998,Production,ferro-alloys,,Nickel content.,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,,1974-01-01 00:00:00,-20.661228,,74,48533,,Production of ferro-alloys,865,48533,y
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1974-01-01 00:00:00,50.733333,,74,283000,,Production of ferro-alloys,877,283000,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-manganese & spiegeleisen,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1974-01-01 00:00:00,46.620563,,74,533000,,Production of ferro-alloys,880,533000,
2.452177,46.620563,Production,ferro-alloys,,,France,Fe-silico-spiegeleisen & Si-Mn,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1974-01-01 00:00:00,46.620563,,74,36743,,Production of ferro-alloys,665,36743,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1974-01-01 00:00:00,22.642556,,74,15300,,Production of ferro-alloys,861,15300,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-chrome & ferro-silico-chrome,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1974-01-01 00:00:00,61.687074,,74,31550,,Production of ferro-alloys,862,31550,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Other ferro-alloys,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,200,,Production of ferro-alloys,877,200,
20.335869,47.155288,Production,ferro-alloys,,,Hungary,Ferro-silicon,A,HU,,Normal value,HUN,,tonnes (metric),20.335869,,,1974-01-01 00:00:00,47.155288,,74,7755,,Production of ferro-alloys,872,7755,
82.51,55.51,Production,ferro-alloys,,,Soviet Union,Ferro-manganese,A,SU,,Normal value,SUN,,tonnes (metric),82.510000,,,1974-01-01 00:00:00,55.510000,,74,859000,,Production of ferro-alloys,863,859000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,355000,,Production of ferro-alloys,863,355000,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-niobium,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,1065,,Production of ferro-alloys,866,1065,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-silico-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1974-01-01 00:00:00,22.642556,,74,1312,,Production of ferro-alloys,869,1312,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-phosphorus,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,96602,,Production of ferro-alloys,868,96602,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-silicon,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,48000,,Production of ferro-alloys,872,48000,
120.964347,23.753332,Production,ferro-alloys,,,Taiwan,Ferro-silicon,A,TW,,Normal value,TWN,,tonnes (metric),120.964347,,,1974-01-01 00:00:00,23.753332,,74,27180,,Production of ferro-alloys,872,27180,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-chrome,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1974-01-01 00:00:00,-30.457875,,74,194000,,Production of ferro-alloys,861,194000,
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1974-01-01 00:00:00,40.389544,,74,112681,,Production of ferro-alloys,863,112681,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silico-chrome,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,89788,,Production of ferro-alloys,869,89788,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silico-manganese,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,177935,,Production of ferro-alloys,871,177935,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-chrome,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,305333,,Production of ferro-alloys,861,305333,
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Ferro-manganese & spiegeleisen,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1974-01-01 00:00:00,50.733333,,74,320000,,Production of ferro-alloys,880,320000,
22.009674999999998,39.740648,Production,ferro-alloys,,Nickel content.,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,,1974-01-01 00:00:00,39.740648,,74,14761,,Production of ferro-alloys,865,14761,y
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silicon,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1974-01-01 00:00:00,39.139831,,74,845362,,Production of ferro-alloys,872,845362,
-70.500342,18.899231999999998,Production,ferro-alloys,,Nickel content.,Dominican Republic,Ferro-nickel,A,DO,,Normal value,DOM,,tonnes (metric),-70.500342,,,1974-01-01 00:00:00,18.899232,,74,30492,,Production of ferro-alloys,865,30492,y
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1974-01-01 00:00:00,65.542091,,74,103997,,Production of ferro-alloys,861,103997,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-nickel,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,9852,,Production of ferro-alloys,865,9852,
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-silicon,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,,1974-01-01 00:00:00,59.205384,,74,95103,,Production of ferro-alloys,872,95103,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-chrome,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,40041,,Production of ferro-alloys,861,40041,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-silico-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,1803,,Production of ferro-alloys,869,1803,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Ferro-silicon,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1974-01-01 00:00:00,-31.841561,,74,15690,,Production of ferro-alloys,872,15690,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Other ferro-alloys,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1974-01-01 00:00:00,-31.841561,,74,5557,,Production of ferro-alloys,877,5557,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-manganese,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,80078,,Production of ferro-alloys,863,80078,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-manganese,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,79560,,Production of ferro-alloys,863,79560,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-molybdenum,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,3207,,Production of ferro-alloys,864,3207,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-molybdenum,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,766,,Production of ferro-alloys,864,766,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-chrome,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1974-01-01 00:00:00,43.460760,,74,542000,,Production of ferro-alloys,861,542000,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-phosphorus,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,454,,Production of ferro-alloys,868,454,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-niobium,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,6951,,Production of ferro-alloys,866,6951,
10.612941,45.366552,Production,ferro-alloys,,10-12% Si.,Italy,Silicon pig iron,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,2959,,Production of ferro-alloys,2016,2959,u
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-calcium-silicon,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1974-01-01 00:00:00,43.460760,,74,6412,,Production of ferro-alloys,860,6412,
128.0,36.0,Production,ferro-alloys,,,Korea (Rep. of),Ferro-silicon,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,,1974-01-01 00:00:00,36.000000,,74,34478,,Production of ferro-alloys,872,34478,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Ferro-manganese,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1974-01-01 00:00:00,-31.841561,,74,15337,,Production of ferro-alloys,863,15337,
-119.677633,59.205383999999995,Production,ferro-alloys,,Estimates.,Canada,Other ferro-alloys,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,,1974-01-01 00:00:00,59.205384,,74,62136,,Production of ferro-alloys,877,62136,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1974-01-01 00:00:00,-12.408957,,74,37801,,Production of ferro-alloys,861,37801,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Calcium silicide,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1974-01-01 00:00:00,45.366552,,74,5272,,Production of ferro-alloys,858,5272,
29.851884,-19.002536,Production,ferro-alloys,,,Zimbabwe,Ferro-silicon,A,ZW,,Normal value,ZWE,,tonnes (metric),29.851884,,,1975-01-01 00:00:00,-19.002536,,74,34449,,Production of ferro-alloys,872,34449,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Ferro-manganese,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1975-01-01 00:00:00,-31.841561,,74,18892,,Production of ferro-alloys,863,18892,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-phosphorus,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,529,,Production of ferro-alloys,868,529,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-niobium,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,3996,,Production of ferro-alloys,866,3996,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Calcium silicide,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,4003,,Production of ferro-alloys,858,4003,
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-silicon,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,,1975-01-01 00:00:00,59.205384,,74,57580,,Production of ferro-alloys,872,57580,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,52986,,Production of ferro-alloys,861,52986,
128.0,36.0,Production,ferro-alloys,,,Korea (Rep. of),Ferro-silicon,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,,1975-01-01 00:00:00,36.000000,,74,21300,,Production of ferro-alloys,872,21300,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-chrome,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,486067,,Production of ferro-alloys,861,486067,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-chrome,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,44511,,Production of ferro-alloys,861,44511,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-silico-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,2304,,Production of ferro-alloys,869,2304,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Other ferro-alloys,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1975-01-01 00:00:00,-31.841561,,74,5082,,Production of ferro-alloys,877,5082,
10.612941,45.366552,Production,ferro-alloys,,10-12% Si.,Italy,Silicon pig iron,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,1629,,Production of ferro-alloys,2016,1629,u
-119.677633,59.205383999999995,Production,ferro-alloys,,Estimates.,Canada,Other ferro-alloys,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,,1975-01-01 00:00:00,59.205384,,74,52000,,Production of ferro-alloys,877,52000,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-nickel,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,9646,,Production of ferro-alloys,865,9646,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-manganese,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,71466,,Production of ferro-alloys,863,71466,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-calcium-silicon,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,5112,,Production of ferro-alloys,860,5112,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-manganese,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,86850,,Production of ferro-alloys,863,86850,
-64.247496,-31.841561,Production,ferro-alloys,,,Argentina,Ferro-silicon,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,,1975-01-01 00:00:00,-31.841561,,74,13871,,Production of ferro-alloys,872,13871,
29.851884,-19.002536,Production,ferro-alloys,,,Zimbabwe,Ferro-manganese,A,ZW,,Normal value,ZWE,,tonnes (metric),29.851884,,,1975-01-01 00:00:00,-19.002536,,74,2313,,Production of ferro-alloys,863,2313,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-molybdenum,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1975-01-01 00:00:00,45.366552,,74,2804,,Production of ferro-alloys,864,2804,
29.851884,-19.002536,Production,ferro-alloys,,,Zimbabwe,Ferro-chrome,A,ZW,,Normal value,ZWE,,tonnes (metric),29.851884,,,1975-01-01 00:00:00,-19.002536,,74,196664,,Production of ferro-alloys,861,196664,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-molybdenum,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,612,,Production of ferro-alloys,864,612,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Other ferro-alloys,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1975-01-01 00:00:00,-12.408957,,74,914,,Production of ferro-alloys,877,914,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-tungsten,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,494,,Production of ferro-alloys,875,494,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-manganese,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,649834,,Production of ferro-alloys,863,649834,
-69.73191899999999,-26.162882999999997,Production,ferro-alloys,,,Chile,Other ferro-alloys,A,CL,,Normal value,CHL,,tonnes (metric),-69.731919,,,1975-01-01 00:00:00,-26.162883,,74,934,,Production of ferro-alloys,877,934,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-silicon,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,327478,,Production of ferro-alloys,872,327478,
109.537431,32.216659,Production,ferro-alloys,,Estimates.,China,Ferro-chrome,A,CN,,Normal value,CHN,,tonnes (metric),109.537431,,,1975-01-01 00:00:00,32.216659,,74,60000,,Production of ferro-alloys,861,60000,*
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-molybdenum,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,3928,,Production of ferro-alloys,864,3928,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-silico-manganese,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,435107,,Production of ferro-alloys,871,435107,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-silico-chrome,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,25199,,Production of ferro-alloys,869,25199,
109.537431,32.216659,Production,ferro-alloys,,Estimates.,China,Ferro-manganese,A,CN,,Normal value,CHN,,tonnes (metric),109.537431,,,1975-01-01 00:00:00,32.216659,,74,190000,,Production of ferro-alloys,863,190000,*
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-nickel,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1975-01-01 00:00:00,43.460760,,74,200569,,Production of ferro-alloys,865,200569,
20.45,44.816666999999995,Production,ferro-alloys,,,Yugoslavia,Ferro-alloys,A,YU,,Normal value,YUG,,tonnes (metric),20.450000,,,1975-01-01 00:00:00,44.816667,,74,195000,,Production of ferro-alloys,859,195000,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.|60% Mn.,Australia,Ferro-silico-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1975-01-01 00:00:00,-23.137734,,74,11297,,Production of ferro-alloys,871,11297,s|v
2.452177,46.620563,Production,ferro-alloys,,"Ti, W, Mo, V content of ferro-titanium, ferro-tungsten, ferro-molybdenum and ferro-vanadium.",France,"Fe-Ti, Fe-W, Fe-Mo, Fe-V",A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1975-01-01 00:00:00,46.620563,,74,7092,,Production of ferro-alloys,873,7092,a
-3.0,55.0,Production,ferro-alloys,,,United Kingdom,Ferro-manganese,A,GB,,Normal value,GBR,,tonnes (metric),-3.000000,,,1975-01-01 00:00:00,55.000000,,74,85000,,Production of ferro-alloys,863,85000,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.,Australia,Ferro-silicon,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1975-01-01 00:00:00,-23.137734,,74,247,,Production of ferro-alloys,872,247,s
